index,Concept,Prerequisite,label_prereq
1945,Multiplication,Natural logarithm,0
1946,Complex number,Negative number,0
1949,Integer,Descartes' rule of signs,0
1950,Complex number,E (mathematical constant),0
1952,Arithmetic,Dot product,0
1957,Multiplication,Homogeneous polynomial,0
1961,Number,Exponential growth,0
1964,Determinant,Parity (mathematics),0
1966,Exponentiation,Sine,0
1967,Line (geometry),Perpendicular,0
1970,Equation,Linear equation,0
1974,Line (geometry),Solution of triangles,0
1975,Real number,Limit of a sequence,0
1977,Number,Linear equation,0
1980,Mathematics,Limit (mathematics),0
1982,Angle,Law of sines,0
1985,Function (mathematics),Continuous function,0
1988,Geometry,Distance,0
1992,Series (mathematics),Geometric series,0
1995,Number,Summation,0
1996,Exponential function,Exponential growth,0
1997,Real number,Real line,0
1999,Number,Algebraic equation,0
2000,Interval (mathematics),Inequality (mathematics),0
2001,Mathematics,Point (geometry),0
2003,Line (geometry),Focus (geometry),0
2006,Mathematics,Equation solving,0
2007,Polynomial long division,Synthetic division,0
2008,Mathematics,Polar coordinate system,0
2009,Mathematics,Binomial theorem,0
2010,Addition,Summation,0
2013,Curve,Plane curve,0
2015,Equality,Algebra,0
2019,Vector (mathematics and physics),Scalar (mathematics),0
2021,Mathematics,Square (algebra),0
2025,Mathematical proof,Mathematical induction,0
2026,Arithmetic,Summation,0
2028,Arithmetic,Logarithm,0
2029,Mathematics,Plane (geometry),0
2032,Binomial,Summation,0
2033,Real number,Imaginary number,0
2036,Length,Geometry,0
2038,Number,Logarithm,0
2040,Rationalisation (mathematics),Square root,0
2041,Integer,Distributive property,0
2042,Integer,Binary logarithm,0
2043,Polynomial,Function composition,0
2045,Partial fraction decomposition,Synthetic division,0
2047,Division (mathematics),Multiplicative inverse,0
2050,Sine,Inverse trigonometric functions,0
2051,Quadratic equation,Rational number,0
2052,Function composition,Interval (mathematics),0
2056,Mathematics,Polynomial long division,0
2057,Multiplication,Minor (linear algebra),0
