index,Concept,Prerequisite,label_prereq
1941,Mathematics,Equality (mathematics),0
1944,Addition,Polynomial,0
1946,Complex number,Negative number,0
1947,Mathematics,Quadrant (plane geometry),0
1948,Mathematics,Binary logarithm,0
1949,Integer,Descartes' rule of signs,0
1952,Arithmetic,Dot product,0
1954,Function (mathematics),Exponential function,0
1961,Number,Exponential growth,0
1963,Amplitude,Even and odd functions,0
1969,Point (geometry),Edge,0
1972,Mathematics,Rational function,0
1974,Line (geometry),Solution of triangles,0
1983,Equation solving,Real number,0
1985,Function (mathematics),Continuous function,0
1988,Geometry,Distance,0
1989,Subtraction,Real number,0
1991,Mathematics,Algebra,0
1994,Addition,Complex number,0
1995,Number,Summation,0
1996,Exponential function,Exponential growth,0
1999,Number,Algebraic equation,0
2000,Interval (mathematics),Inequality (mathematics),0
2003,Line (geometry),Focus (geometry),0
2006,Mathematics,Equation solving,0
2009,Mathematics,Binomial theorem,0
2013,Curve,Plane curve,0
2015,Equality,Algebra,0
2020,Plane (geometry),Analytic geometry,0
2021,Mathematics,Square (algebra),0
2026,Arithmetic,Summation,0
2028,Arithmetic,Logarithm,0
2029,Mathematics,Plane (geometry),0
2030,Vector (mathematics and physics),Norm (mathematics),0
2032,Binomial,Summation,0
2033,Real number,Imaginary number,0
2036,Length,Geometry,0
2037,Mathematics,Addition,0
2038,Number,Logarithm,0
2039,Set (mathematics),Distributive property,0
2040,Rationalisation (mathematics),Square root,0
2041,Integer,Distributive property,0
2042,Integer,Binary logarithm,0
2043,Polynomial,Function composition,0
2045,Partial fraction decomposition,Synthetic division,0
2050,Sine,Inverse trigonometric functions,0
2051,Quadratic equation,Rational number,0
2052,Function composition,Interval (mathematics),0
2054,Equation,Zero of a function,0
2055,Polynomial,Natural number,0
2056,Mathematics,Polynomial long division,0
2057,Multiplication,Minor (linear algebra),0
